File,ID
C:/Users/phili/OneDrive/Dokumente/Studium/4. Semester/ASE/Projekt/Task 2.1/ASE_Project2024_SuperPanel_composite.h3d,2
Loadcase,ID,Step,ID
Subcase 1 (LC1),1,Static Analysis,0
Subcase 2 (LC2),2,Static Analysis,0
Subcase 3 (LC3),3,Static Analysis,0
Composite Stresses:Shear XY Stress
System=,Averaging=none
method=Results Query

Elements,FileID,Loadcase,Step,Layer,Composite Stresses:Shear XY Stress,
6,2,1,0,Ply  5,-3.89782500
7,2,1,0,Ply  5,-3.87419987
8,2,1,0,Ply  5,-4.26304722
9,2,1,0,Ply  5,-4.23492479
10,2,1,0,Ply  5,-4.23202038
11,2,1,0,Ply  5,-4.27441359
12,2,1,0,Ply  5,-3.88562012
13,2,1,0,Ply  5,-3.87668872
14,2,1,0,Ply  5,-4.27027130
15,2,1,0,Ply  5,-4.24135447
16,2,1,0,Ply  5,-4.24135256
17,2,1,0,Ply  5,-4.27026320
18,2,1,0,Ply  5,-3.87668467
19,2,1,0,Ply  5,-3.88560510
20,2,1,0,Ply  5,-4.27439117
21,2,1,0,Ply  5,-4.23200464
22,2,1,0,Ply  5,-4.23491573
23,2,1,0,Ply  5,-4.26302814
24,2,1,0,Ply  5,-3.87419009
25,2,1,0,Ply  5,-3.89781666
26,2,1,0,Ply  5,-4.26426935
27,2,1,0,Ply  5,-4.24587488
28,2,1,0,Ply  5,-4.01243782
29,2,1,0,Ply  5,-3.99434280
30,2,1,0,Ply  5,-4.31710863
1,2,1,0,Ply  6,4.43460131
2,2,1,0,Ply  6,3.96710920
3,2,1,0,Ply  6,3.24840975
4,2,1,0,Ply  6,3.94431305
5,2,1,0,Ply  6,4.27806044
6,2,1,0,Ply  6,3.89902306
7,2,1,0,Ply  6,4.04695368
8,2,1,0,Ply  6,4.30278063
9,2,1,0,Ply  6,3.66523647
10,2,1,0,Ply  6,3.70134258
11,2,1,0,Ply  6,4.32050419
12,2,1,0,Ply  6,4.03640509
13,2,1,0,Ply  6,4.02600908
14,2,1,0,Ply  6,4.31474829
15,2,1,0,Ply  6,3.70621705
16,2,1,0,Ply  6,3.70621443
17,2,1,0,Ply  6,4.31474113
18,2,1,0,Ply  6,4.02600527
19,2,1,0,Ply  6,4.03639030
20,2,1,0,Ply  6,4.32048082
21,2,1,0,Ply  6,3.70132732
22,2,1,0,Ply  6,3.66522694
23,2,1,0,Ply  6,4.30276203
24,2,1,0,Ply  6,4.04694319
25,2,1,0,Ply  6,3.89901519
26,2,1,0,Ply  6,4.27804518
27,2,1,0,Ply  6,3.94430304
28,2,1,0,Ply  6,3.24840713
29,2,1,0,Ply  6,3.96710110
30,2,1,0,Ply  6,4.43459511
1,2,1,0,Ply  7,-2.73720837
2,2,1,0,Ply  7,-8.18302441
3,2,1,0,Ply  7,-2.93627691
4,2,1,0,Ply  7,-4.36461210
5,2,1,0,Ply  7,-6.64806271
6,2,1,0,Ply  7,-4.78116751
7,2,1,0,Ply  7,-3.65417027
8,2,1,0,Ply  7,-6.52262163
9,2,1,0,Ply  7,-4.26883602
10,2,1,0,Ply  7,-3.91980410
11,2,1,0,Ply  7,-6.38151360
12,2,1,0,Ply  7,-3.88533187
13,2,1,0,Ply  7,-3.69929338
14,2,1,0,Ply  7,-6.39012814
15,2,1,0,Ply  7,-4.10089111
16,2,1,0,Ply  7,-4.10092688
17,2,1,0,Ply  7,-6.39012861
18,2,1,0,Ply  7,-3.69925976
19,2,1,0,Ply  7,-3.88535953
20,2,1,0,Ply  7,-6.38151503
21,2,1,0,Ply  7,-3.91977811
22,2,1,0,Ply  7,-4.26885319
23,2,1,0,Ply  7,-6.52262306
24,2,1,0,Ply  7,-3.65415668
25,2,1,0,Ply  7,-4.78117657
26,2,1,0,Ply  7,-6.64806271
27,2,1,0,Ply  7,-4.36460638
28,2,1,0,Ply  7,-2.93628120
29,2,1,0,Ply  7,-8.18302441
30,2,1,0,Ply  7,-2.73720622
1,2,1,0,Ply  8,1.57450151
2,2,1,0,Ply  8,8.70143318
3,2,1,0,Ply  8,1.55290186
4,2,1,0,Ply  8,3.60705113
5,2,1,0,Ply  8,6.95377016
6,2,1,0,Ply  8,4.07400131
7,2,1,0,Ply  8,2.76968956
8,2,1,0,Ply  8,6.72762442
9,2,1,0,Ply  8,3.36693740
10,2,1,0,Ply  8,3.00165391
11,2,1,0,Ply  8,6.53602791
12,2,1,0,Ply  8,2.96024442
13,2,1,0,Ply  8,2.76512980
14,2,1,0,Ply  8,6.54383230
15,2,1,0,Ply  8,3.19152808
16,2,1,0,Ply  8,3.19156313
17,2,1,0,Ply  8,6.54383278
18,2,1,0,Ply  8,2.76509738
19,2,1,0,Ply  8,2.96027160
20,2,1,0,Ply  8,6.53602982
21,2,1,0,Ply  8,3.00162816
22,2,1,0,Ply  8,3.36695409
23,2,1,0,Ply  8,6.72762632
24,2,1,0,Ply  8,2.76967692
25,2,1,0,Ply  8,4.07401037
26,2,1,0,Ply  8,6.95377064
27,2,1,0,Ply  8,3.60704613
28,2,1,0,Ply  8,1.55290484
29,2,1,0,Ply  8,8.70143414
30,2,1,0,Ply  8,1.57449949
1,2,2,0,Ply  1,4.82603216
2,2,2,0,Ply  1,-0.16311394
3,2,2,0,Ply  1,6.19200993
4,2,2,0,Ply  1,7.15016174
5,2,2,0,Ply  1,3.14157462
6,2,2,0,Ply  1,7.44456530
7,2,2,0,Ply  1,6.66821289
8,2,2,0,Ply  1,3.17208266
9,2,2,0,Ply  1,7.32611847
10,2,2,0,Ply  1,7.01765347
11,2,2,0,Ply  1,3.07145810
12,2,2,0,Ply  1,7.04859400
13,2,2,0,Ply  1,6.87832165
14,2,2,0,Ply  1,3.08774471
15,2,2,0,Ply  1,7.12828970
16,2,2,0,Ply  1,7.12832928
17,2,2,0,Ply  1,3.08774567
18,2,2,0,Ply  1,6.87828016
19,2,2,0,Ply  1,7.04862595
20,2,2,0,Ply  1,3.07146001
21,2,2,0,Ply  1,7.01762676
22,2,2,0,Ply  1,7.32613802
23,2,2,0,Ply  1,3.17208457
24,2,2,0,Ply  1,6.66819429
25,2,2,0,Ply  1,7.44457769
26,2,2,0,Ply  1,3.14157438
27,2,2,0,Ply  1,7.15015268
28,2,2,0,Ply  1,6.19202185
29,2,2,0,Ply  1,-0.16311391
30,2,2,0,Ply  1,4.82602835
1,2,2,0,Ply  2,-4.42543745
2,2,2,0,Ply  2,-1.14860439
3,2,2,0,Ply  2,-5.59159374
4,2,2,0,Ply  2,-6.16626883
5,2,2,0,Ply  2,-3.18646812
6,2,2,0,Ply  2,-6.46931362
7,2,2,0,Ply  2,-5.72058678
8,2,2,0,Ply  2,-3.24493790
9,2,2,0,Ply  2,-6.38201475
10,2,2,0,Ply  2,-6.07809496
11,2,2,0,Ply  2,-3.20033312
12,2,2,0,Ply  2,-6.09448671
13,2,2,0,Ply  2,-5.92932653
14,2,2,0,Ply  2,-3.21685672
15,2,2,0,Ply  2,-6.20505953
16,2,2,0,Ply  2,-6.20509863
17,2,2,0,Ply  2,-3.21685767
18,2,2,0,Ply  2,-5.92928648
19,2,2,0,Ply  2,-6.09451771
20,2,2,0,Ply  2,-3.20033526
